country_name,year,election_date,iso2c,elec_id,elec_id_old,source,version_dataset,download_link,data_access,bibtex_key,do_file,folder_name,file_name,drop,drop2,swght,dwght,pwght,region,vote,part,part2,pid,pid2,pid3,pid4,pid5,pid6,pid7,pid8,pid9,pid10,pid11,pid12,pid13,pid_any,pid_any2,l_vote,l_part,stfdem,male,age,age2,lr_self,lr_A,lr_A2,lr_B,lr_B2,lr_C,lr_C2,lr_D,lr_E,lr_F,lr_G,lr_H,lr_H2,lr_I,lr_I2,lr_I3,lr_J,lr_K,lr_L,lr_M,lr_N,lr_O,lr_P,lr_Q,lr_R,lr_S,lr_T,lr_U,lr_V,lr_W,lr_Z,like_A,like_A2,like_B,like_B2,like_C,like_C2,like_D,like_E,like_F,like_G,like_H,like_I,like_J,like_K,like_L,like_M,like_N,like_O,like_Q,like_W,like_V,like_Z
Denmark,2001,2001-11-20,DK,DK-2001-11,DK.2001,CSES 2,1,https://cses.org/data-download/cses-module-2-2001-2006/,1,CSES2,20201027_cses_recodes.do,cses2,cses2.dta,B1004,,B1010_1,B1010_2,B1010_3,,B3006_1,B3004_1,,B3029_1,B3035,,,,,,,,,,,,B3028,B3034,B3018_1,B3016,B3012,B2002,B2001,,B3045,B3038_A,,B3038_B,,B3038_C,,B3038_D,B3038_E,B3038_F,B3038_G,B3038_H,,,,,,,,,,,,,,,,,,,,B3037_A,,B3037_B,,B3037_C,,B3037_D,B3037_E,B3037_F,B3037_G,B3037_H,,,,,,,,,,,
Denmark,2005,2005-02-08,DK,DK-2005-02,DK.2005,Danish Election Study 2005,1,http://dda.dk/catalogue/18184?lang=en,3,NES_DK_2005,20201027_nes_recodes.do,dk2005,Electionstudy-2005_F1.dta,,,,v356,,,v37,,,v117,,,,,,,,,,,,,v116,,v20,,v248,v312,v357,,v252,v253,,v254,,v255,,,v256,,,v257,,v258,,,v259,,,,,,,,,,,,,,,v69,,v70,,v71,,v72,v73,v74,v75,v76,v77,v78,,,,,,,,,
Denmark,2007,2007-11-13,DK,DK-2007-11,DK.2007,CSES 3,1,https://cses.org/data-download/cses-module-3-2006-2011-2/,1,CSES3,20201027_cses_recodes.do,cses3,cses3.dta,C1004,,C1010_1,C1010_2,C1010_3,,C3023_LH_PL,C3021_1,,C3020_3,,,,,,,,,,,,,C3020_1,C3020_2,C3032_LH_PL,C3031,C3019,C2002,C2001,,C3013,C3011_A,,C3011_B,,C3011_C,,C3011_D,C3011_E,C3011_F,C3011_G,C3011_H,,C3011_I,,,,,,,,,,,,,,,,,,C3009_A,,C3009_B,,C3009_C,,C3009_D,C3009_E,C3009_F,C3009_G,C3009_H,C3009_I,,,,,,,,,,
Denmark,2011,2011-09-15,DK,DK-2011-09,DK.2011,Danish Election Study 2011,1,http://dda.dk/catalogue/27067,3,NES_DK_2011,20201027_nes_recodes.do,dk2011,ElectionStudy-2011_F1.dta,,,sampling,weight_3,,,v54,,,v85,,,,,,,,,,,,,v84,,v67,,,v5,v6,,v227,v228,,v229,,v230,,v231,v232,v233,v234,v235,,,,,,,,,,,,,,,,,,,,v68,,v69,,v70,,v71,v72,v73,v74,v75,,,,,,,,,,,
Denmark,2015,2015-06-18,DK,DK-2015-06,DK.2015,Danish National Election Study 2015,1,http://dda.dk/catalogue/31083,3,NES_DK_2015,20201027_nes_recodes.do,dk2015,data31083.dta,V380,,,V389,,,V51,,,V88,,,,,,,,,,,,,V87,,V66,,,V5,V6,,V240,V241,,V242,,V243,,V244,V245,V246,V247,V248,,V249,,,,,,,,,,,,,,,,,,V67,,V68,,V69,,V70,V71,V72,V73,V74,V75,,,,,,,,,,
Estonia,2011,2011-03-06,EE,EE-2011-03,EE.2011,CSES 3,1,https://cses.org/data-download/cses-module-3-2006-2011-2/,1,CSES3,20201027_cses_recodes.do,cses3,cses3.dta,C1004,,C1010_1,C1010_2,C1010_3,,C3023_LH_PL,C3021_1,,C3020_3,,,,,,,,,,,,,C3020_1,C3020_2,C3032_LH_PL,C3031,C3019,C2002,C2001,,C3013,C3011_A,,C3011_B,,C3011_C,,C3011_D,C3011_E,C3011_F,,,,,,,,,,,,,,,,,,,,,,C3009_A,,C3009_B,,C3009_C,,C3009_D,C3009_E,C3009_F,,,,,,,,,,,,,
Finland,2003,2003-03-16,FI,FI-2003-03,FI.2003,CSES 2,2015,https://cses.org/data-download/cses-module-2-2001-2006/,1,CSES2,20201027_cses_recodes.do,cses2,cses2.dta,B1004,,B1010_1,B1010_2,B1010_3,,B3006_1,B3004_1,,B3029_1,B3035,,,,,,,,,,,,B3028,B3034,B3018_1,B3016,B3012,B2002,B2001,,B3045,B3038_A,,B3038_B,,B3038_C,,B3038_D,B3038_E,B3038_F,B3038_G,,,,,,,,,,,,,,,,,,,,,B3037_A,,B3037_B,,B3037_C,,B3037_D,B3037_E,B3037_F,B3037_G,,,,,,,,,,,,
Finland,2007,2007-03-18,FI,FI-2007-03,FI.2007,CSES 3,2015,https://cses.org/data-download/cses-module-3-2006-2011-2/,1,CSES3,20201027_cses_recodes.do,cses3,cses3.dta,C1004,,C1010_1,C1010_2,C1010_3,,C3023_LH_PL,C3021_1,,C3020_3,,,,,,,,,,,,,C3020_1,C3020_2,C3032_LH_PL,C3031,C3019,C2002,C2001,,C3013,C3011_A,,C3011_B,,C3011_C,,C3011_D,C3011_E,C3011_F,C3011_G,C3011_H,,,,,,,,,,,,,,,,,,,,C3009_A,,C3009_B,,C3009_C,,C3009_D,C3009_E,C3009_F,C3009_G,C3009_H,,,,,,,,,,,
Finland,2011,2011-04-17,FI,FI-2011-04,FI.2011,CSES 3,2015,https://cses.org/data-download/cses-module-3-2006-2011-2/,1,CSES3,20201027_cses_recodes.do,cses3,cses3.dta,C1004,,C1010_1,C1010_2,C1010_3,,C3023_LH_PL,C3021_1,,C3020_3,,,,,,,,,,,,,C3020_1,C3020_2,C3032_LH_PL,C3031,C3019,C2002,C2001,,C3013,C3011_A,,C3011_B,,C3011_C,,C3011_D,C3011_E,C3011_F,C3011_G,C3011_H,,,,,,,,,,,,,,,,,,,,C3009_A,,C3009_B,,C3009_C,,C3009_D,C3009_E,C3009_F,C3009_G,C3009_H,,,,,,,,,,,
Finland,2015,2015-04-19,FI,FI-2015-04,FI.2015,CSES 4,2018,https://cses.org/data-download/module-4-2011-2016/,1,CSES4,20201027_cses_recodes.do,cses4,cses4.dta,D1004,,D1010_1,D1010_2,D1010_3,,D3006_LH_PL,D3005_LH,,D3018_3,,,,,,,,,,,,,D3018_1,D3018_2,D3008_LH_PL,D3007_LH,D3017,D2002,D2001_Y,,D3014,D3013_A,,D3013_B,,D3013_C,,D3013_D,D3013_E,D3013_F,D3013_G,D3013_H,,,,,,,,,,,,,,,,,,,,D3011_A,,D3011_B,,D3011_C,,D3011_D,D3011_E,D3011_F,D3011_G,D3011_H,,,,,,,,,,,
Finland,2019,2019-04-14,FI,FI-2019-04,,CSES 5,2021,https://cses.org/data-download/cses-module-5-2016-2021/,1,CSES5,,cses5,cses5.dta,E1004,,E1010_1,E1010_2,E1010_3,,E3013_LH_PL,E3012_LH,,E3024_3,,,,,,,,,,,,,E3024_1,E3024_2,E3015_LH_PL,E3014_LH,E3023,E2002,E2001_Y,,E3020,E3019_A,,E3019_B,,E3019_C,,E3019_D,E3019_E,E3019_F,E3019_G,E3019_H,,E3019_I,,,,,,,,,,,,,,,,,,E3017_A,,E3017_B,,E3017_C,,E3017_D,E3017_E,E3017_F,E3017_G,E3017_H,E3017_I,,,,,,,,,,
France,1978,1978-03-12,FR,FR-1978-03,FR.1978,Enquête post-électorale française 1978,2,http://bdq.quetelet.progedo.fr/fr/Details_d_une_enquete/517,3,NES_FR_1978,20201027_nes_recodes.do,fr1978,fr.cdsp.ddi.PostElect1978_F1.sav,,,,,,,t14,,,t51,,,,,,,,,,,,,t50,,t53,,,t102,t101,,t52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t106,,t107,,t108,,t109,t110,t111,t112,,,,,,,,,,,,
France,1997,1997-05-25,FR,FR-1997-05,FR.1997,"French National Election Study, 1997",1,https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/3138,1,NES_FR_1997,20201027_nes_recodes.do,fr1997,fr1997.dta,,,,POIDSA,,,Q9,Q8,,Q28,,,,,,,,,,,,,,,Q35,,,RS1,RS2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France ,2002,2002-06-09,FR,FR-2002-06,FR.2002,Panel Electoral Français 2002,3,http://bdq.quetelet.progedo.fr/fr/Details_d_une_serie_d_enquete/1,3,NES_FR_2002,20201027_nes_recodes.do,fr2002,fr2002.dta,,,,,,,xq304,xq303,,xq56,,,,,,,,,,,,,xq55,,xq49,,,xq101,q100,,xq221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xq245_1,,xq245_2,,xq245_3,,xq245_4,xq245_6,xq245_5,xq245_7,,,,,,,,,,,,
France,2007,2007-06-10,FR,FR-2007-06,FR.2007,CSES 3,1,https://cses.org/data-download/cses-module-3-2006-2011-2/,1,CSES3,20201027_cses_recodes.do,cses3,cses3.dta,C1004,,C1010_1,C1010_2,C1010_3,,C3023_LH_DC,C3021_1,,C3020_3,,,,,,,,,,,,,C3020_1,C3020_2,C3032_PR_1,C3031,C3019,C2002,C2001,,C3013,C3011_A,,C3011_B,,C3011_C,,C3011_D,C3011_E,C3011_F,C3011_G,,,,,,,,,,,,,,,,,,,,,C3009_A,,C3009_B,,C3009_C,,C3009_D,C3009_E,C3009_F,C3009_G,,,,,,,,,,,,
France,2012,2012-06-10,FR,FR-2012-06,FR.2012,CSES 4,2018,https://cses.org/data-download/module-4-2011-2016/,1,CSES4,20201027_cses_recodes.do,cses4,cses4.dta,D1004,,D1010_1,D1010_2,D1010_3,,D3006_PR_1,D3005_PR_1,,D3018_3,,,,,,,,,,,,,D3018_1,D3018_2,D3008_PR_1,D3007_PR_1,D3017,D2002,D2001_Y,,D3014,D3013_A,,D3013_B,,D3013_C,,D3013_D,D3013_E,D3013_F,,,,,,,,,,,,,,,,,,,,,,D3011_A,,D3011_B,,D3011_C,,D3011_D,D3011_E,D3011_F,,,,,,,,,,,,,
France,2017,2017-06-11,FR,FR-2017-06,FR.2017,French Electoral Study 2017,2019,https://cdsp.sciences-po.fr/en/ressources-en-ligne/ressource/fr.cdsp.ddi.FES2017/,1,NES_FR_2017,20201027_cses_recodes.do,fr2017,FES2017.sav,,,,w1,,,V2,V1,,PR5,,,,,,,,,,,,,PR3,PR4,V9,V8,PR14,S2,S3,,PR8,PR7_1,,PR7_2,,PR7_3,,PR7_4,PR7_5,,,,,,,,,,,,,,,,,,,,,,,PR9_2,,PR9_4,,PR9_5,,PR9_1,PR9_6,,,,,,,,,,,,,,
Germany,1976,1976-10-03,DE,DE-1976-10,DE.1976,Election Study 1976,3,https://search.gesis.org/research_data/ZA0823,2,NES_DE_1976,20201027_nes_recodes.do,de1976,ZA0823_de_1976.dta,v434,,,v3,,v5,v437,v434,,v552,,,,,,,,,,,,,,,v515,v513,,v179,v185,,v512,v507,,v508,v510,v509,,,,,,,,,,,,,,,,,,,,,,,,,,v463,,v464,v466,v465,,,,,,,,,,,,,,,,,
Germany,1980,1980-10-05,DE,DE-1980-10,DE.1980,Election Study 1980,1,https://search.gesis.org/research_data/ZA1053,2,NES_DE_1980,20201027_nes_recodes.do,de1980,ZA1053_de_1980.dta,v5,,,v4,,v301,v248,v246,,v298,,,,,,,,,,,,,,,v12,v10,v107,v282,v283,,v93,v86,v88,v85,,v87,,v89,,,,,,,,,,,,,,,,,,,,,,,,v24,v25,v23,,v26,,v27,,,,,,,,,,,,,,,
Germany,1983,1983-03-06,DE,DE-1983-03,DE.1983,Wahlstudie 1983 (Panelstudie),2,https://search.gesis.org/research_data/ZA1276,2,NES_DE_1983,20201027_nes_recodes.do,de1983,ZA1276_de_1983.dta,v272,,,v5,,v124,v274,v272,,v395,,,,,,,,,,,,,,,v278,,v77,v109,v110,,v96,v235,v237,v234,,v236,,v238,,,,,,,,,,,,,,,,,,,,,,,,v285,v286,v284,,v287,,v288,,,,,,,,,,,,,,,
Germany,1987,1987-01-25,DE,DE-1987-01,DE.1987,Wahlstudie 1987 (Panelstudie),2,https://search.gesis.org/research_data/ZA1537,2,NES_DE_1987,20201027_nes_recodes.do,de1987,ZA1537_de_1987.dta,v195,,,v355,,v189,v202,v200,,v348,,,,,,,,,,,,,,,v363,v361,v78,v172,v175,,v314,v310,v312,v309,,v311,,v313,,,,,,,,,,,,,,,,,,,,,,,,v213,v214,v212,,v215,,v216,,,,,,,,,,,,,,,
Germany,1990,1990-12-02,DE,DE-1990-12,DE.1990,Wahlstudie 1990 (Panelstudie),2,https://search.gesis.org/research_data/ZA1919,2,NES_DE_1990,20201027_nes_recodes.do,de1990,ZA1919_de_1990.dta,v608,v160,,v164,,v160,v490,,,v606,,,,,,,,,,,,,,,v173,,v19,v136,v139,,v114,v431,v433,v430,,v432,,v434,v435,v436,,,,,,,,,,,,,,,,,,,,,,v505,v506,v504,,v507,,v508,v509,v510,,,,,,,,,,,,,
Germany,1994,1994-10-16,DE,DE-1994-10,DE.1994,Nachwahlstudie zur Bundestagswahl 1994,2,https://search.gesis.org/research_data/ZA2601,2,NES_DE_1994,20201027_nes_recodes.do,de1994,ZA2601_v2-0-0_en.dta,,,,v209,,v202,v11,v9,,v175,,,,,,,,,,,,,,,v173,v172,,v138,v206,,v89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v14,,v13,,v15,,v16,v18,v17,,,,,,,,,,,,,
Germany,2002,2002-09-22,DE,DE-2002-09,DE.2002,CSES 2,2015,https://cses.org/data-download/cses-module-2-2001-2006/,1,CSES2,20201027_cses_recodes.do,cses2,cses2.dta,B1004,,B1010_1,B1010_2,B1010_3,B2031,B3006_1,B3004_1,,B3029_1,B3035,,,,,,,,,,,,B3028,B3034,B3018_1,B3016,B3012,B2002,B2001,,B3045,B3038_A,,B3038_B,,B3038_C,,B3038_D,B3038_E,B3038_F,B3038_G,B3038_H,,,,,,,,,,,,,,,,,,,,B3037_A,,B3037_B,,B3037_C,,B3037_D,B3037_E,B3037_F,B3037_G,B3037_H,,,,,,,,,,,
Germany,2005,2005-09-18,DE,DE-2005-09,DE.2005,CSES 3,1,https://cses.org/data-download/cses-module-3-2006-2011-2/,1,CSES3,20201027_cses_recodes.do,cses3,cses3.dta,C1004,,C1010_1,C1010_2,C1010_3,C2027,C3023_LH_PL,C3021_1,,C3020_3,,,,,,,,,,,,,C3020_1,C3020_2,C3032_LH_PL,C3031,C3019,C2002,C2001,,C3013,C3011_A,,C3011_B,C3011_F,C3011_C,,C3011_D,C3011_E,,C3011_G,,,,,,,,,,,,,,,,,,,,,C3009_A,,C3009_B,C3009_F,C3009_C,,C3009_D,C3009_E,,C3009_G,,,,,,,,,,,,
Germany,2009,2009-09-27,DE,DE-2009-09,DE.2009,CSES 3,1,https://cses.org/data-download/cses-module-3-2006-2011-2/,1,CSES3,20201027_cses_recodes.do,cses3,cses3.dta,C1004,,C1010_1,C1010_2,C1010_3,C2027,C3023_LH_PL,C3021_1,,C3020_3,,,,,,,,,,,,,C3020_1,C3020_2,C3032_LH_PL,C3031,C3019,C2002,C2001,,C3013,C3011_A,C3011_F,C3011_B,,C3011_C,,C3011_D,C3011_E,,,,,,,,,,,,,,,,,,,,,,,C3009_A,C3009_F,C3009_B,,C3009_C,,C3009_D,C3009_E,,,,,,,,,,,,,,
Germany,2013,2013-09-22,DE,DE-2013-09,DE.2013,CSES 4,2018,https://cses.org/data-download/module-4-2011-2016/,1,CSES4,20201027_cses_recodes.do,cses4,cses4.dta,D1004,,D1010_1,D1010_2,D1010_3,D2028,D3006_LH_PL,D3005_LH,,D3018_3,,,,,,,,,,,,,D3018_1,D3018_2,D3008_LH_PL,D3007_LH,D3017,D2002,D2001_Y,,D3014,D3013_A,D3013_E,D3013_B,,D3013_C,,D3013_D,,D3013_F,D3013_G,D3013_H,,,,,,,,,,,,,,,,,,,,D3011_A,D3011_E,D3011_B,,D3011_C,,D3011_D,,D3011_F,D3011_G,D3011_H,,,,,,,,,,,
Germany,2017,2017-09-24,DE,DE-2017-09,DE.2017,Nachwahl-Querschnitt (GLES 2017),4,https://search.gesis.org/research_data/ZA6801,2,NES_DE_2017,20201027_nes_recodes.do,de2017,ZA6801_v4-0-0.dta,,,,w_ipfges,,bula ,q19bb,q17,,q125b,,,,,,,,,,,,,,,q25bb,,q33,q1,q2c,,q32,q31a,q31b,,,q31c,,q31d,q31e,q31f,q31g,,,,,,,,,,,,,,,,,,,,,q28a,q28b,,,q28c,,q28d,q28e,q28f,q28g,,,,,,,,,,,,
Greece,2009,2009-10-04,GR,GR-2009-10,GR.2009,CSES 3,1,https://cses.org/data-download/cses-module-3-2006-2011-2/,1,CSES3,20201027_cses_recodes.do,cses3,cses3.dta,C1004,,C1010_1,C1010_2,C1010_3,,C3023_LH_PL,C3021_1,,C3020_3,,,,,,,,,,,,,C3020_1,C3020_2,C3032_LH_PL,C3031,C3019,C2002,C2001,,C3013,C3011_A,,C3011_B,,C3011_C,,C3011_D,C3011_E,C3011_F,,,,,,,,,,,,,,,,,,,,,,C3009_A,,C3009_B,,C3009_C,,C3009_D,C3009_E,C3009_F,,,,,,,,,,,,,
Greece,2012,2012-05-06,GR,GR-2012-05,GR.201205,CSES 4,2018,https://cses.org/data-download/module-4-2011-2016/,1,CSES4,20201027_cses_recodes.do,cses4,cses4.dta,D1004,,D1010_1,D1010_2,D1010_3,,D3006_LH_PL,D3005_LH,,D3018_3,,,,,,,,,,,,,D3018_1,D3018_2,D3008_LH_PL,D3007_LH,D3017,D2002,D2001_Y,,D3014,D3013_A,,D3013_B,,D3013_C,,D3013_D,D3013_E,D3013_F,D3013_G,,,,,,,,,,,,,,,,,,,,,D3011_A,,D3011_B,,D3011_C,,D3011_D,D3011_E,D3011_F,D3011_G,,,,,,,,,,,,
Greece,2015,2015-01-25,GR,GR-2015-01,GR.201501,CSES 4,2018,https://cses.org/data-download/module-4-2011-2016/,1,CSES4,20201027_cses_recodes.do,cses4,cses4.dta,D1004,,D1010_1,D1010_2,D1010_3,,D3006_LH_PL,D3005_LH,,D3018_3,,,,,,,,,,,,,D3018_1,D3018_2,D3008_LH_PL,D3007_LH,D3017,D2002,D2001_Y,,D3014,D3013_A,,D3013_B,,D3013_C,,D3013_D,D3013_E,D3013_F,D3013_G,,,,,,,,,,,,,,,,,,,,,D3011_A,,D3011_B,,D3011_C,,D3011_D,D3011_E,D3011_F,D3011_G,,,,,,,,,,,,
Greece,2015,2015-09-20,GR,GR-2015-09,GR.201509,CSES 5,2020,https://cses.org/data-download/cses-module-5-2016-2021/,1,CSES5,20201027_cses_recodes.do,cses5,cses5.dta,E1004,,E1010_1,E1010_2,E1010_3,,E3013_LH_PL,E3012_LH,,E3024_3,,,,,,,,,,,,,E3024_1,E3024_2,E3015_LH_PL,E3014_LH,E3023,E2002,E2001_Y,,E3020,E3019_A,,E3019_B,,E3019_C,,E3019_D,E3019_E,E3019_F,E3019_G,E3019_H,,,,,,,,,,,,,,,,,,,,E3017_A,,E3017_B,,E3017_C,,E3017_D,E3017_E,E3017_F,E3017_G,E3017_H,,,,,,,,,,,
Hungary,2002,2002-04-07,HU,HU-2002-04,HU.2002,CSES 2,2015,https://cses.org/data-download/cses-module-2-2001-2006/,1,CSES2,20201027_cses_recodes.do,cses2,cses2.dta,B1004,,B1010_1,B1010_2,B1010_3,,B3006_1,B3004_1,,B3029_1,B3035,,,,,,,,,,,,B3028,B3034,B3018_1,B3016,B3012,B2002,B2001,,B3045,B3038_A,,B3038_B,,B3038_C,,B3038_D,B3038_E,B3038_F,,,,,,,,,,,,,,,,,,,,,,B3037_A,,B3037_B,,B3037_C,,B3037_D,B3037_E,B3037_F,,,,,,,,,,,,,
Hungary,2018,2018-04-08,HU,HU-2018-04,HU.2018,CSES 5,2020,https://cses.org/data-download/cses-module-5-2016-2021/,1,CSES5,20201027_cses_recodes.do,cses5,cses5.dta,E1004,,E1010_1,E1010_2,E1010_3,,E3013_LH_PL,E3012_LH,,E3024_3,,,,,,,,,,,,,E3024_1,E3024_2,E3015_LH_PL,E3014_LH,E3023,E2002,E2001_Y,,E3020,E3019_A,,E3019_B,,E3019_C,,E3019_D,E3019_E,,,,,,,,,,,,,,,,,,,,,,,E3017_A,,E3017_B,,E3017_C,,E3017_D,E3017_E,,,,,,,,,,,,,,
Iceland,2003,2003-05-10,IS,IS-2003-05,IS.2003,CSES 2,2015,https://cses.org/data-download/cses-module-2-2001-2006/,1,CSES2,20201027_cses_recodes.do,cses2,cses2.dta,B1004,,B1010_1,B1010_2,B1010_3,,B3006_1,B3004_1,,B3029_1,B3035,,,,,,,,,,,,B3028,B3034,B3018_1,B3016,B3012,B2002,B2001,,B3045,B3038_A,,B3038_B,,B3038_C,,B3038_D,B3038_E,,,,,,,,,,,,,,,,,,,,,,,B3037_A,,B3037_B,,B3037_C,,B3037_D,B3037_E,,,,,,,,,,,,,,
Iceland,2007,2007-05-12,IS,IS-2007-05,IS.2007,CSES 3,1,https://cses.org/data-download/cses-module-3-2006-2011-2/,1,CSES3,20201027_cses_recodes.do,cses3,cses3.dta,C1004,,C1010_1,C1010_2,C1010_3,,C3023_LH_PL,C3021_1,,C3020_3,,,,,,,,,,,,,C3020_1,C3020_2,C3032_LH_PL,C3031,C3019,C2002,C2001,,C3013,C3011_A,,C3011_B,,C3011_C,,C3011_D,C3011_E,C3011_F,,,,,,,,,,,,,,,,,,,,,,C3009_A,,C3009_B,,C3009_C,,C3009_D,C3009_E,C3009_F,,,,,,,,,,,,,
Iceland,2009,2009-04-25,IS,IS-2009-04,IS.2009,CSES 3,1,https://cses.org/data-download/cses-module-3-2006-2011-2/,1,CSES3,20201027_cses_recodes.do,cses3,cses3.dta,C1004,,C1010_1,C1010_2,C1010_3,,C3023_LH_PL,C3021_1,,C3020_3,,,,,,,,,,,,,C3020_1,C3020_2,C3032_LH_PL,C3031,C3019,C2002,C2001,,C3013,C3011_A,,C3011_B,,C3011_C,,C3011_D,C3011_E,C3011_F,,,,,,,,,,,,,,,,,,,,,,C3009_A,,C3009_B,,C3009_C,,C3009_D,C3009_E,C3009_F,,,,,,,,,,,,,
Iceland,2013,2013-04-27,IS,IS-2013-04,IS.2013,CSES 4,2018,https://cses.org/data-download/module-4-2011-2016/,1,CSES4,20201027_cses_recodes.do,cses4,cses4.dta,D1004,,D1010_1,D1010_2,D1010_3,,D3006_LH_PL,D3005_LH,,D3018_3,,,,,,,,,,,,,D3018_1,D3018_2,D3008_LH_PL,D3007_LH,D3017,D2002,D2001_Y,,D3014,D3013_A,,D3013_B,,D3013_C,,D3013_D,D3013_E,D3013_F,,,,,,,,,,,,,,,,,,,,,,D3011_A,,D3011_B,,D3011_C,,D3011_D,D3011_E,D3011_F,,,,,,,,,,,,,
Iceland,2016,2016-10-29,IS,IS-2016-10,IS.2016,CSES 5,2020,https://cses.org/data-download/cses-module-5-2016-2021/,1,CSES5,20201027_cses_recodes.do,cses5,cses5.dta,E1004,,E1010_1,E1010_2,E1010_3,,E3013_LH_PL,E3012_LH,,E3024_3,,,,,,,,,,,,,E3024_1,E3024_2,E3015_LH_PL,E3014_LH,E3023,E2002,E2001_Y,,E3020,E3019_A,,E3019_B,,E3019_C,,E3019_D,E3019_E,E3019_F,E3019_G,,,,,,,,,,,,,,,,,,,,,E3017_A,,E3017_B,,E3017_C,,E3017_D,E3017_E,E3017_F,E3017_G,,,,,,,,,,,,
Iceland,2017,2017-10-28,IS,IS-2017-10,IS.2017,CSES 5,2020,https://cses.org/data-download/cses-module-5-2016-2021/,1,CSES5,20201027_cses_recodes.do,cses5,cses5.dta,E1004,,E1010_1,E1010_2,E1010_3,,E3013_LH_PL,E3012_LH,,E3024_3,,,,,,,,,,,,,E3024_1,E3024_2,E3015_LH_PL,E3014_LH,E3023,E2002,E2001_Y,,E3020,E3019_A,,E3019_B,,E3019_C,,E3019_D,E3019_E,E3019_F,E3019_G,E3019_H,,,,,,,,,,,,,,,,,,,,E3017_A,,E3017_B,,E3017_C,,E3017_D,E3017_E,E3017_F,E3017_G,E3017_H,,,,,,,,,,,
Ireland,2002,2002-05-17,IE,IE-2002-05,IE.2002,CSES 2,2015,https://cses.org/data-download/cses-module-2-2001-2006/,1,CSES2,20201027_cses_recodes.do,cses2,cses2.dta,B1004,,B1010_1,B1010_2,B1010_3,,B3006_1,B3004_1,,B3029_1,B3033,B3035,,,,,,,,,,,B3028,B3034,B3018_1,B3016,B3012,B2002,B2001,,B3045,B3038_A,,B3038_B,,B3038_C,,B3038_D,B3038_E,B3038_F,,,,,,,,,,,,,,,,,,,,,,B3037_A,,B3037_B,,B3037_C,,B3037_D,B3037_E,B3037_F,,,,,,,,,,,,,
Ireland,2007,2007-05-24,IE,IE-2007-05,IE.2007,CSES 3,1,https://cses.org/data-download/cses-module-3-2006-2011-2/,1,CSES3,20201027_cses_recodes.do,cses3,cses3.dta,C1004,,C1010_1,C1010_2,C1010_3,,C3023_LH_PL,C3021_1,,,,,,,,,,,,,,,C3020_1,C3020_2,C3032_LH_PL,C3031,C3019,C2002,C2001,,C3013,C3011_A,,C3011_B,,C3011_C,,C3011_D,C3011_E,C3011_F,,,,,,,,,,,,,,,,,,,,,,C3009_A,,C3009_B,,C3009_C,,C3009_D,C3009_E,C3009_F,,,,,,,,,,,,,
Ireland,2011,2011-02-25,IE,IE-2011-02,IE.2011,CSES 4,2018,https://cses.org/data-download/module-4-2011-2016/,1,CSES4,20201027_cses_recodes.do,cses4,cses4.dta,D1004,,D1010_1,D1010_2,D1010_3,,D3006_LH_DC,D3005_LH,,D3018_3,,,,,,,,,,,,,D3018_1,D3018_2,D3008_LH_DC,D3007_LH,D3017,D2002,D2001_Y,,D3014,D3013_A,,D3013_B,,D3013_C,,D3013_D,,D3013_F,,,,,,,,,,,,,,,,,,,,,,D3011_A,,D3011_B,,D3011_C,,D3011_D,D3011_E,D3011_F,,,,,,,,,,,,,
