country_name,year,election_date,iso2c,elec_id,elec_id_old,source,version_dataset,download_link,data_access,bibtex_key,do_file,folder_name,file_name,drop,drop2,swght,dwght,pwght,region,vote,part,part2,pid,pid2,pid3,pid4,pid5,pid6,pid7,pid8,pid9,pid10,pid11,pid12,pid13,pid_any,pid_any2,l_vote,l_part,stfdem,male,age,age2,lr_self,lr_A,lr_A2,lr_B,lr_B2,lr_C,lr_C2,lr_D,lr_E,lr_F,lr_G,lr_H,lr_H2,lr_I,lr_I2,lr_I3,lr_J,lr_K,lr_L,lr_M,lr_N,lr_O,lr_P,lr_Q,lr_R,lr_S,lr_T,lr_U,lr_V,lr_W,lr_Z,like_A,like_A2,like_B,like_B2,like_C,like_C2,like_D,like_E,like_F,like_G,like_H,like_I,like_J,like_K,like_L,like_M,like_N,like_O,like_Q,like_W,like_V,like_Z
Ireland,2016,2016-02-26,IE,IE-2016-02,IE.2016,CSES 5,2020,https://cses.org/data-download/cses-module-5-2016-2021/,1,CSES5,20201027_cses_recodes.do,cses5,cses5.dta,E1004,,E1010_1,E1010_2,E1010_3,,E3013_LH_DC,E3012_LH,,E3024_3,,,,,,,,,,,,,E3024_1,E3024_2,E3015_LH_DC,E3014_LH,E3023,E2002,E2001_Y,,E3020,E3019_A,,E3019_B,,E3019_C,,E3019_D,E3019_E,E3019_F,E3019_G,,,,,,,,,,,,,,,,,,,,,E3017_A,,E3017_B,,E3017_C,,E3017_D,E3017_E,E3017_F,E3017_G,,,,,,,,,,,,
Ireland,2020,2020-02-08,IE,IE-2020-02,,2020 UCD-RTE-TG4-Irish Times-Ipsos MRBI Exit Poll (INES 2),,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HJIB3S,1,IE_2020,,ie2020,2020 Exit Poll.RData,weight5,,,weight5,,,firstPrefRec,,,,,,,,,,,,,,,,,,prevElection,,,gender,age,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Israel,1973,1973-12-31,IL,IL-1973-12,IL.1973,"Israeli Election Study, 1973",1,https://www.icpsr.umich.edu/web/ICPSR/studies/2988/versions/V1,1,Arian2008,20201027_nes_recodes_new_countries.do,il1973,1973-5.dta,,,,,,,h54,,,,,,,,,,,,,,,,,,h53,,,h57,h60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Israel,1977,1977-05-17,IL,IL-1977-05,IL.1977,"Israeli Election Study, 1977",2,https://www.icpsr.umich.edu/web/ICPSR/studies/2989,1,Arian2013,20201027_nes_recodes_new_countries.do,il1977,1977-4.dta,,,,,,,c15,,,,,,,,,,,,,,,,,,c14,,,c19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Israel,2003,2003-01-28,IL,IL-2003-01,IL.2003,CSES 2,2015,https://cses.org/data-download/cses-module-2-2001-2006/,1,CSES2,20201027_cses_recodes.do,cses2,cses2.dta,B1004,,B1010_1,B1010_2,B1010_3,,B3006_1,B3004_1,,B3029_1,B3035,,,,,,,,,,,,B3028,B3034,B3018_1,B3016,B3012,B2002,B2001,,B3045,B3038_A,,B3038_B,,B3038_C,,B3038_D,B3038_E,B3038_F,,,,,,,,,,,,,,,,,,,,,,B3037_A,,B3037_B,,B3037_C,,B3037_D,B3037_E,B3037_F,,,,,,,,,,,,,
Israel,2006,2006-03-28,IL,IL-2006-03,IL.2006,CSES 3,1,https://cses.org/data-download/cses-module-3-2006-2011-2/,1,CSES3,20201027_cses_recodes.do,cses3,cses3.dta,C1004,,C1010_1,C1010_2,C1010_3,,C3023_LH_PL,C3021_1,,C3020_3,,,,,,,,,,,,,C3020_1,C3020_2,C3032_LH_PL,C3031,C3019,C2002,C2001,,C3013,C3011_A,,C3011_B,,C3011_C,,C3011_D,C3011_E,C3011_F,,,,,,,,,,,,,,,,,,,,,,C3009_A,,C3009_B,,C3009_C,,C3009_D,C3009_E,C3009_F,,,,,,,,,,,,,
Israel,2009,2009-02-10,IL,IL-2009-02,IL.2009,"Israeli Election Study, 2009",q,https://www.tau.ac.il/~ines/2009.html,2,Arian2013a,20201027_nes_recodes_new_countries.do,il2009,2009.dta,,,,,,,q3,q1,,,,,,,,,,,,,,,,,v162,,v60,sex_1,age_1,,v90,v91,,v92,,v93,,v94,v95,v96,v97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Israel,2013,2013-01-22,IL,IL-2013-01,IL.2013,CSES 4,2018,https://cses.org/data-download/module-4-2011-2016/,1,CSES4,20201027_cses_recodes.do,cses4,cses4.dta,D1004,,D1010_1,D1010_2,D1010_3,,D3006_LH_PL,D3005_LH,,D3018_3,,,,,,,,,,,,,D3018_1,D3018_2,D3008_LH_PL,D3007_LH,D3017,D2002,D2001_Y,,D3014,D3013_A,,D3013_B,,D3013_C,,D3013_D,D3013_E,,D3013_G,,,,,,,,,,,,,,,,,,,,,D3011_A,,D3011_B,,D3011_C,,D3011_D,D3011_E,,D3011_G,,,,,,,,,,,,
Israel,2015,2015-03-17,IL,IL-2015-03,IL.2015,"Israeli Election Study, 2015",A&B,https://www.tau.ac.il/~ines/2015.html,2,Arian2015,20201027_nes_recodes_new_countries.do,il2015,2015.dta,after_version,,,,,,after_v2,after_v1,,after_v11,,,,,,,,,,,,,,,v101,,after_v15,sex,age,,v103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Israel,2019,2019-04-09,IL,IL-2019-04,IL.201904,"Israeli Election Study, 2019",2,https://www.tau.ac.il/~ines/2019.html,2,Arian2019,20201027_nes_recodes_new_countries.do,il201904,2019.dta,interview_wave2,,,,,,v2_after,v1_after,,v75,,,,,,,,,,,,,,,v108,,,gender,age,,v111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Israel,2019,2019-09-17,IL,IL-2019-09,IL.201909,"Israeli Election Study, 2019",4,https://www.tau.ac.il/~ines/2019.html,2,Arian2019,20210120_nes_recodes_new_data.do,il201909,Apr-Sep_2019_data_SPSS.sav,,,,,,,D2,D1,,v75,,,,,,,,,,,,,,,v108,,,gender,age,,c111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,1992,1992-04-06,IT,IT-1992-04,IT.1992,ITANES 1992,2005,http://www.itanes.org/dati/,3,NES_IT_1992,20201027_nes_recodes.do,it1992,it1992.dta,,,,weight,,,q13,q7,,,,,,,,,,,,,,,,,q50,,,q2,q40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,1994,1994-03-28,IT,IT-1994-03,IT.1994,ITANES 1994,2005,http://www.itanes.org/dati/,3,NES_IT_1994,20201027_nes_recodes.do,it1994,it1994.dta,,,,,,,q24,q14,,,,,,,,,,,,,,,,,q34,,,q55,q56,,q49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,1996,1996-04-21,IT,IT-1996-04,IT.1996,ITANES 1996,2005,http://www.itanes.org/dati/,3,NES_IT_1996,20201027_nes_recodes.do,it1996,it1996.dta,,,,weight,,,q154,q143,,q131,,,,,,,,,,,,,q130,,q133,,q43,q234,q198,,q44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,2001,2001-05-13,IT,IT-2001-05,IT.2001,ITANES 2001,2005,http://www.itanes.org/dati/,3,NES_IT_2001,20201027_nes_recodes.do,it2001,ITA2001_(envers2005).sav,,,,weight,,,e20,e15,,c33,,,,,,,,,,,,,c31,,e7,,,f1,eta,,c34,c35_1,,c35_8,c35_9,c35_16,,c35_2,c35_10,c35_15,c35_3,c35_11,c35_17,c35_4,c35_6,c35_13,c35_5,c35_14,c35_7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,2006,2006-04-10,IT,IT-2006-04,IT.2006,CSES 2,2015,https://cses.org/data-download/cses-module-2-2001-2006/,1,CSES2,20201027_cses_recodes.do,cses2,cses2.dta,B1004,,B1010_1,B1010_2,B1010_3,,B3006_1,B3004_1,,B3029_1,B3035,,,,,,,,,,,,B3028,B3034,B3018_1,B3016,B3012,B2002,B2001,,B3045,B3038_A,,B3038_B,,B3038_C,,B3038_D,B3038_E,B3038_F,,,,,,,,,,,,,,,,,,,,,,B3037_A,,B3037_B,,B3037_C,,B3037_D,B3037_E,B3037_F,,,,,,,,,,,,,
Italy,2008,2008-04-13,IT,IT-2008-04,IT.2008,ITANES 2008,2009,http://www.itanes.org/dati/,3,NES_IT_2008,20201027_nes_recodes.do,it2008,ENG_2008_(itvers2009).sav,,,,weight,,,D123,D119,D119_1,D038,,,,,,,,,,,,,D036,,D053,,,A001,A002,,D045,D046_6,,D046_2,,D046_3,,D046_1,D046_5,D046_7,D046_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,2013,2013-02-24,IT,IT-2013-02,IT.2013,ITANES 2013,2013,http://www.itanes.org/dati/,3,NES_IT_2013,20201027_nes_recodes.do,it2013,ITA2013_(envers2016_03_16).sav,,,,weight,,,d90,d86,,d41,,,,,,,,,,,,,,,d45,,d26,sex,d1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,2018,2018-03-04,IT,IT-2018-03,IT.2018,ITANES 2018,2019,http://www.itanes.org/dati/,3,NES_IT_2018,20201027_nes_recodes.do,it2018,2019_03_27_Itanes Pastel 2018_release_01_pre-post.sav,,,,,,,votoC1,votoA,,,,,,,,,,,,,,,,,d9_1,,,d0_1,d0_2,,d6_1_1_slice,d6_2_6_7_1_slice,,d6_2_6_7_2_slice,,d6_2_6_7_3_slice,,d6_2_6_7_4_slice,d6_2_6_7_5_slice,d6_2_6_7_6_slice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latvia,2010,2010-10-02,LV,LV-2010-10,LV.2010,CSES 3,1,https://cses.org/data-download/cses-module-3-2006-2011-2/,1,CSES3,20201027_cses_recodes.do,cses3,cses3.dta,C1004,,C1010_1,C1010_2,C1010_3,,C3023_LH_PL,C3021_1,,C3020_3,,,,,,,,,,,,,C3020_1,C3020_2,C3032_LH_PL,C3031,C3019,C2002,C2001,,C3013,C3011_A,,C3011_B,,C3011_C,,C3011_D,C3011_E,C3011_F,,,,,,,,,,,,,,,,,,,,,,C3009_A,,C3009_B,,C3009_C,,C3009_D,C3009_E,C3009_F,,,,,,,,,,,,,
Latvia,2011,2011-09-17,LV,LV-2011-09,LV.2011,CSES 4,2018,https://cses.org/data-download/module-4-2011-2016/,1,CSES4,20201027_cses_recodes.do,cses4,cses4.dta,D1004,,D1010_1,D1010_2,D1010_3,,D3006_LH_PL,D3005_LH,,D3018_3,,,,,,,,,,,,,D3018_1,D3018_2,D3008_LH_PL,D3007_LH,D3017,D2002,D2001_Y,,D3014,D3013_A,,D3013_B,,D3013_C,,D3013_D,D3013_E,D3013_F,D3013_G,,,,,,,,,,,,,,,,,,,,,D3011_A,,D3011_B,,D3011_C,,D3011_D,D3011_E,D3011_F,,,,,,,,,,,,,
Latvia,2014,2014-10-04,LV,LV-2014-10,LV.2014,CSES 4,2018,https://cses.org/data-download/module-4-2011-2016/,1,CSES4,20201027_cses_recodes.do,cses4,cses4.dta,D1004,,D1010_1,D1010_2,D1010_3,,D3006_LH_PL,D3005_LH,,D3018_3,,,,,,,,,,,,,D3018_1,D3018_2,D3008_LH_PL,D3007_LH,D3017,D2002,D2001_Y,,D3014,D3013_A,,D3013_B,,D3013_C,,D3013_D,D3013_E,D3013_F,,,,,,,,,,,,,,,,,,,,,,D3011_A,,D3011_B,,D3011_C,,D3011_D,D3011_E,D3011_F,,,,,,,,,,,,,
Lithuania,2016,2016-10-09,LT,LT-2016-10,LT.2016,CSES 5,2020,https://cses.org/data-download/cses-module-5-2016-2021/,1,CSES5,20201027_cses_recodes.do,cses5,cses5.dta,E1004,,E1010_1,E1010_2,E1010_3,,E3013_LH_PL,E3012_LH,,E3024_3,,,,,,,,,,,,,E3024_1,E3024_2,E3015_LH_PL,E3014_LH,E3023,E2002,E2001_Y,,E3020,E3019_A,,E3019_B,,E3019_C,,E3019_D,E3019_E,E3019_F,E3019_G,E3019_H,,,,,,,,,,,,,,,,,,,,E3017_A,,E3017_B,,E3017_C,,E3017_D,E3017_E,E3017_F,E3017_G,E3017_H,,,,,,,,,,,
Netherlands,1977,1977-05-25,NL,NL-1977-05,NL.1977,The European Voter Database,1,https://search.gesis.org/research_data/ZA3911,3,EVP_1973-1998,20201027_nes_recodes.do,nl_long_tev,ZA3911_nl_1971-1998.dta,year,,,,,,partycho,turnout,,pid,,,,,,,,,,,,,,,recchoic,recturn,,sex,age,,lrself,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netherlands,1981,1981-05-26,NL,NL-1981-05,NL.1981,The European Voter Database,1,https://search.gesis.org/research_data/ZA3911,3,EVP_1973-1998,20201027_nes_recodes.do,nl_long_tev,ZA3911_nl_1971-1998.dta,year,,,,,,partycho,turnout,,pid,,,,,,,,,,,,,,,recchoic,recturn,,sex,age,,lrself,,,lrp2,,lrp3,,,lrp5,,,lrp8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netherlands,1982,1982-09-08,NL,NL-1982-09,NL.1982,The European Voter Database,1,https://search.gesis.org/research_data/ZA3911,3,EVP_1973-1998,20201027_nes_recodes.do,nl_long_tev,ZA3911_nl_1971-1998.dta,year,,,,,,partycho,turnout,,pid,,,,,,,,,,,,,,,recchoic,recturn,,sex,age,,lrself,,,lrp2,,lrp3,,,lrp5,,,lrp8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netherlands,1986,1986-05-21,NL,NL-1986-05,NL.1986,The European Voter Database,1,https://search.gesis.org/research_data/ZA3911,3,EVP_1973-1998,20201027_nes_recodes.do,nl_long_tev,ZA3911_nl_1971-1998.dta,year,,,weight2,,,partycho,turnout,,pid,,,,,,,,,,,,,,,recchoic,recturn,,sex,age,,lrself,,,lrp2,,lrp3,,,lrp5,,,lrp8,,,,,,,,,,,,,,,,,,,,symp1,,symp2,,symp3,,,symp5,,,symp8,symp9,,,,,,,,,,
Netherlands,1989,1989-09-06,NL,NL-1989-09,NL.1989,"Dutch Parliamentary Election Study, 1989",1,https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/9950,1,NES_NL_1989,20201027_nes_recodes.do,nl1989,p1000.dta,VAR003,,,VAR290,,,VAR147,VAR146,,VAR023,,,,,,,,,,,,,VAR022,,VAR056,VAR055,,VAR093,VAR092,,VAR206,VAR207,,VAR208,,VAR209,,,,VAR212,VAR213,VAR214,,,,,VAR216,VAR217,VAR218,,,,,,,,,,,,,VAR249,,VAR250,,VAR251,,,,VAR254,VAR255,VAR256,,VAR258,VAR259,VAR260,,,,,,,
Netherlands,1994,1994-05-03,NL,NL-1994-05,NL.1994,"Dutch Parliamentary Election Study, 1994",1,https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/6740,1,NES_NL_1994,20201027_nes_recodes.do,nl1994,p1208.dta,,,,VAR523,,,VAR281,VAR280,,VAR022,,,,,,,,,,,,,VAR021,,VAR056,VAR055,,VAR176,VAR172,,VAR390,VAR391,,VAR392,,VAR393,,VAR394,VAR395,VAR396,VAR397,VAR398,,VAR399,,,,,,,,,,,,,,,,,,VAR091,,VAR092,,VAR093,,VAR094,VAR095,VAR096,VAR097,VAR098,VAR099,,,,,,,,,,
Netherlands,1998,1998-05-06,NL,NL-1998-05,NL.1998,"Dutch Parliamentary Election Study, 1998",1,https://www.icpsr.umich.edu/web/ICPSR/studies/2836,1,NES_NL_1998,20201027_nes_recodes.do,nl1998,p1415.dta,,,,V0027,,,V0611,V0610,,V0059,,,,,,,,,,,,,,,V0166,V0165,V0745,V0288,V0316,,V0160,V0775,,V0776,,V0777,,V0778,V0779,V0780,V0781,V0782,,V0783,,,V0784,V0785,,,,,,,,,,,,,,V0170,,V0171,,V0172,,V0173,V0174,V0175,V0176,V0177,V0178,V0179,V0180,,,,,,,,
Netherlands,2002,2002-05-15,NL,NL-2002-05,NL.2002,CSES 2,2015,https://cses.org/data-download/cses-module-2-2001-2006/,1,CSES2,20201027_cses_recodes.do,cses2,cses2.dta,B1004,,B1010_1,B1010_2,B1010_3,,B3006_1,B3004_1,,B3029_1,B3035,,,,,,,,,,,,B3028,B3034,B3018_1,B3016,B3012,B2002,B2001,,B3045,B3038_A,,B3038_B,,B3038_C,,B3038_D,B3038_E,B3038_F,B3038_G,B3038_H,,B3038_I,,,,,,,,,,,,,,,,,,B3037_A,,B3037_B,,B3037_C,,B3037_D,B3037_E,B3037_F,B3037_G,B3037_H,B3037_I,,,,,,,,,,
Netherlands,2006,2006-11-22,NL,NL-2006-11,NL.2006,CSES 3,1,https://cses.org/data-download/cses-module-3-2006-2011-2/,1,CSES3,20201027_cses_recodes.do,cses3,cses3.dta,C1004,,C1010_1,C1010_2,C1010_3,,C3023_LH_PL,C3021_1,,C3020_3,,,,,,,,,,,,,C3020_1,C3020_2,C3032_LH_PL,C3031,C3019,C2002,C2001,,C3013,C3011_A,,C3011_B,,C3011_C,,C3011_D,C3011_E,C3011_F,C3011_G,C3011_H,,C3011_I,,,,,,,,,,,,,,,,,,C3009_A,,C3009_B,,C3009_C,,C3009_D,C3009_E,C3009_F,C3009_G,C3009_H,C3009_I,,,,,,,,,,
Netherlands,2010,2010-06-09,NL,NL-2010-06,NL.2010,CSES 3,1,https://cses.org/data-download/cses-module-3-2006-2011-2/,1,CSES3,20201027_cses_recodes.do,cses3,cses3.dta,C1004,,C1010_1,C1010_2,C1010_3,,C3023_LH_PL,C3021_1,,C3020_3,,,,,,,,,,,,,C3020_1,C3020_2,C3032_LH_PL,C3031,C3019,C2002,C2001,,C3013,C3011_A,,C3011_B,,C3011_C,,C3011_D,C3011_E,C3011_F,C3011_G,C3011_H,,C3011_I,,,,,,,,,,,,,,,,,,C3009_A,,C3009_B,,C3009_C,,C3009_D,C3009_E,C3009_F,C3009_G,C3009_H,C3009_I,,,,,,,,,,
Netherlands,2012,2012-09-12,NL,NL-2012-09,NL.2012,Dutch Parliamentary Election Study 2012 - DPES 2012,1,https://easy.dans.knaw.nl/ui/datasets/id/easy-dataset:57353,2,NES_NL_2012,20201027_nes_recodes.do,nl2012,NKO2012.dta,,,,Wgt1,,,V212,V210,,V493,V494,V495,V496,V497,V498,V499,V500,V501,V502,V504,V503,V505,V490,V491,V151,V150,V232,V341,V340,,V130,V120,,V121,,V122,,V123,V124,V125,V126,V127,,V128,,,V129,,,,,,,,,,,,,,,V190,,V191,,V192,,V193,V194,V195,V196,V197,V198,V199,,,,,,,,,
Netherlands,2017,2017-03-15,NL,NL-2017-03,NL.2017,Dutch Parliamentary Election Study 2017 (DPES/NKO 2017),1,https://easy.dans.knaw.nl/ui/datasets/id/easy-dataset:101156,3,NES_NL_2017,20201027_nes_recodes.do,nl2017,DPES 2017 v1.2.dta,,,,WgtJ,,,V163,V160,,S113,,,,,,,,,,,,,,,V071,V070,V240,V010,V012,,V133,V120,,V121,,V122,,V123,V124,V125,V126,V127,,V128,,,V129,V130,V131,V132,,,,,,,,,,,,V200,,V201,,V202,,V203,V204,V205,V206,V207,V208,V209,,,,,,,,,
New Zealand,1990,1990-10-27,NZ,NZ-1990-10,NZ.1990,NZES1990: New Zealand Election Survey,5,https://auckland.figshare.com/articles/dataset/NZES1990_New_Zealand_Election_Survey/2002587,1,Vowles2016,20201027_nes_recodes_new_countries.do,nz1990,nzes90.dta,,,,,,,VOT90E,NONVT,,PTISAN,,,,,,,,,,,,,,,VOT87E,,,SEX,AGE,,SCALEP,,,,,SCALENT,,,,SCALELB,,,,,,,,,,,,,,,,,,,,,,CHSOC,,CHGRN,,CHNAT,,CHNLP,CHDEM,CHLAB,CHNZP,,,,,,,,,,,,
New Zealand,1993,1993-11-06,NZ,NZ-1993-11,NZ.1993,NZES1993: New Zealand Election Survey,5,https://auckland.figshare.com/articles/dataset/NZES1993_New_Zealand_Election_Survey/2002590,1,Miller2016a,20201027_nes_recodes_new_countries.do,nz1993,nz1993.dta,,,,,,,vot93e,nvot,,nptisan,,,,,,,,,,,,,,,vot90x,,,nsex,nage,,nlscale,lsclab,,lscnat,,lscall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,1996,1996-10-12,NZ,NZ-1996-10,NZ.1996,NZES1996: New Zealand Election Survey,3,https://auckland.figshare.com/articles/dataset/NZES1996_New_Zealand_Election_Study/2002818,1,Miller2016,20201027_nes_recodes_new_countries.do,nz1996,nz1996.dta,,,,pwt,,,vot96p,pp96vt,,csespq,,,,,,,,,,,,,,,pvot93e,,demsat,qsex,qage,,cscal,cscnat,,csclab,,cscnzf,,cscall,cscact,cscunt,csccc,,,,,,,,,,,,,,,,,,,,,csnat,,cslab,,csnzf,,csall,csact,csunt,cscc,,,,,,,,,,,,
New Zealand,1999,1999-11-27,NZ,NZ-1999-11,NZ.1999,NZES1999: New Zealand Election Study,3,https://auckland.figshare.com/articles/dataset/NZES1999_New_Zealand_Election_Study/2002821,1,Sullivan2016,20201027_nes_recodes_new_countries.do,nz1999,nz1999.dta,,,,,,,vot99p,,,sptisan,,,,,,,,,,,,,,,svot96p,,sdemsat,ssex,ssage,,scale,scnat,,sclab,,scnzf,,scall,scact,scgre,,,,,,,,,,,,,,,,,,,,,,snat,,slab,,snzf,,sall,sact,sgre,sunt,,,,,,,,,,,,
New Zealand,2002,2002-07-27,NZ,NZ-2002-07,NZ.2002,CSES 2,2015,https://cses.org/data-download/cses-module-2-2001-2006/,1,CSES2,20201027_cses_recodes.do,cses2,cses2.dta,B1004,,B1010_1,B1010_2,B1010_3,,B3006_1,B3004_1,,B3029_1,B3035,,,,,,,,,,,,B3028,B3034,B3018_1,B3016,B3012,B2002,B2001,,B3045,B3038_A,,B3038_B,,B3038_C,,B3038_D,B3038_E,B3038_F,B3038_G,B3038_H,,,,,,,,,,,,,,,,,,,,B3037_A,,B3037_B,,B3037_C,,B3037_D,B3037_E,B3037_F,B3037_G,B3037_H,,,,,,,,,,,
New Zealand,2005,2005-09-17,NZ,NZ-2005-09,NZ.2005,NZES2005: New Zealand Election Study,3,https://auckland.figshare.com/articles/dataset/NZES2005_New_Zealand_Election_Study/2002827,1,Sullivan2016a,20201027_nes_recodes_new_countries.do,nz2005,nz2005.dta,,,,,,,yvot05p,,,yptisan,,,,,,,,,,,,,,,yvot02p,,ydemsat,ysex,YAGE,,ylscale,ynatscl,,ylabscl,,ynzscl,,yufscl,yactscl,ygrnscl,yprgscl,ymaoscl,,,,,,,,,,,,,,,,,,,,ynatlk,,ylablk,,ynzlk,,yuflk,yactlk,ygrnlk,yprglk,ymaolk,,,,,,,,,,,
New Zealand,2008,2008-11-08,NZ,NZ-2008-11,NZ.2008,CSES 3,1,https://cses.org/data-download/cses-module-3-2006-2011-2/,1,CSES3,20201027_cses_recodes.do,cses3,cses3.dta,C1004,,C1010_1,C1010_2,C1010_3,,C3023_LH_PL,C3021_1,,C3020_3,,,,,,,,,,,,,C3020_1,C3020_2,C3032_LH_PL,C3031,C3019,C2002,C2001,,C3013,C3011_A,,C3011_B,,C3011_C,,C3011_D,C3011_E,C3011_F,C3011_G,C3011_H,,,,,,,,,,,,,,,,,,,,C3009_A,,C3009_B,,C3009_C,,C3009_D,C3009_E,C3009_F,C3009_G,C3009_H,,,,,,,,,,,
New Zealand,2011,2011-11-26,NZ,NZ-2011-11,NZ.2011,CSES 4,2018,https://cses.org/data-download/module-4-2011-2016/,1,CSES4,20201027_cses_recodes.do,cses4,cses4.dta,D1004,,D1010_1,D1010_2,D1010_3,,D3006_LH_PL,D3005_LH,,D3018_3,,,,,,,,,,,,,D3018_1,D3018_2,D3008_LH_PL,D3007_LH,D3017,D2002,D2001_Y,,D3014,D3013_A,,D3013_B,,D3013_C,,D3013_D,,D3013_F,D3013_G,D3013_H,,D3013_I,,,,,,,,,,,,,,,,,,D3011_A,,D3011_B,,D3011_C,,D3011_D,,D3011_F,D3011_G,D3011_H,D3011_I,,,,,,,,,,
New Zealand,2014,2014-09-20,NZ,NZ-2014-09,NZ.2014,CSES 4,2018,https://cses.org/data-download/module-4-2011-2016/,1,CSES4,20201027_cses_recodes.do,cses4,cses4.dta,D1004,,D1010_1,D1010_2,D1010_3,,D3006_LH_PL,D3005_LH,,D3018_3,,,,,,,,,,,,,D3018_1,D3018_2,D3008_LH_PL,D3007_LH,D3017,D2002,D2001_Y,,D3014,D3013_A,,D3013_B,,D3013_C,,D3013_D,D3013_E,D3013_F,D3013_G,D3013_H,,D3013_I,,,,,,,,,,,,,,,,,,D3011_A,,D3011_B,,D3011_C,,D3011_D,D3011_E,D3011_F,D3011_G,D3011_H,D3011_I,,,,,,,,,,
New Zealand,2017,2017-09-23,NZ,NZ-2017-09,NZ.2017,CSES 5,2020,https://cses.org/data-download/cses-module-5-2016-2021/,1,CSES5,20201027_cses_recodes.do,cses5,cses5.dta,E1004,,E1010_1,E1010_2,E1010_3,,E3013_LH_PL,E3012_LH,,E3024_3,,,,,,,,,,,,,E3024_1,E3024_2,E3015_LH_PL,E3014_LH,E3023,E2002,E2001_Y,,E3020,E3019_A,,E3019_B,,E3019_C,,E3019_D,E3019_E,E3019_F,E3019_G,E3019_H,,,,,,,,,,,,,,,,,,,,E3017_A,,E3017_B,,E3017_C,,E3017_D,E3017_E,E3017_F,E3017_G,E3017_H,,,,,,,,,,,
