country_name,year,election_date,iso2c,elec_id,elec_id_old,source,version_dataset,download_link,data_access,bibtex_key,do_file,folder_name,file_name,drop,drop2,swght,dwght,pwght,region,vote,part,part2,pid,pid2,pid3,pid4,pid5,pid6,pid7,pid8,pid9,pid10,pid11,pid12,pid13,pid_any,pid_any2,l_vote,l_part,stfdem,male,age,age2,lr_self,lr_A,lr_A2,lr_B,lr_B2,lr_C,lr_C2,lr_D,lr_E,lr_F,lr_G,lr_H,lr_H2,lr_I,lr_I2,lr_I3,lr_J,lr_K,lr_L,lr_M,lr_N,lr_O,lr_P,lr_Q,lr_R,lr_S,lr_T,lr_U,lr_V,lr_W,lr_Z,like_A,like_A2,like_B,like_B2,like_C,like_C2,like_D,like_E,like_F,like_G,like_H,like_I,like_J,like_K,like_L,like_M,like_N,like_O,like_Q,like_W,like_V,like_Z
Norway,1973,1973-09-09,NO,NO-1973-09,NO.1973,The European Voter Database,1,https://search.gesis.org/research_data/ZA3911,3,EVP_1973-1998,20201027_nes_recodes.do,no_long_tev,ZA3911_no_1965-1997.dta,year,,,,,,choice,,,pid,,,,,,,,,,,,,,,recall,,,sex,age,,lrsp,lrc,,lrchr,,lrcons,,lrlab,lrlib,lrprog,lrsoc,,,,,,,,,,,,,,,,,,,,,sympc,,sympchr,,sympcons,,symplab,symplib,sympprog,sympsoc,,,,,,,,,,,,
Norway,1977,1977-09-11,NO,NO-1977-09,NO.1977,The European Voter Database,1,https://search.gesis.org/research_data/ZA3911,3,EVP_1973-1998,20201027_nes_recodes.do,no_long_tev,ZA3911_no_1965-1997.dta,year,,,,,,choice,,,pid,,,,,,,,,,,,,,,recall,,,sex,age,,lrsp,lrc,,lrchr,,lrcons,,lrlab,lrlib,lrprog,lrsoc,,,,,,,,,,,,,,,,,,,,,sympc,,sympchr,,sympcons,,symplab,symplib,sympprog,sympsoc,,,,,,,,,,,,
Norway,1981,1981-09-14,NO,NO-1981-09,NO.1981,The European Voter Database,1,https://search.gesis.org/research_data/ZA3911,3,EVP_1973-1998,20201027_nes_recodes.do,no_long_tev,ZA3911_no_1965-1997.dta,year,,,,,,choice,,,pid,,,,,,,,,,,,,,,recall,,,sex,age,,lrsp,lrc,,lrchr,,lrcons,,lrlab,lrlib,lrprog,lrsoc,,,,,,,,,,,,,,,,,,,,,sympc,,sympchr,,sympcons,,symplab,symplib,sympprog,sympsoc,,,,,,,,,,,,
Norway,1985,1985-09-08,NO,NO-1985-09,NO.1985,The European Voter Database,1,https://search.gesis.org/research_data/ZA3911,3,EVP_1973-1998,20201027_nes_recodes.do,no_long_tev,ZA3911_no_1965-1997.dta,year,,,,,,choice,,,pid,,,,,,,,,,,,,,,recall,,,sex,age,,lrsp,lrc,,lrchr,,lrcons,,lrlab,lrlib,lrprog,lrsoc,,,,,,,,,,,,,,,,,,,,,sympc,,sympchr,,sympcons,,symplab,symplib,sympprog,sympsoc,,,,,,,,,,,,
Norway,1989,1989-09-11,NO,NO-1989-09,NO.1989,The European Voter Database,1,https://search.gesis.org/research_data/ZA3911,3,EVP_1973-1998,20201027_nes_recodes.do,no_long_tev,ZA3911_no_1965-1997.dta,year,,,,,,choice,,,pid,,,,,,,,,,,,,,,recall,,,sex,age,,lrsp,lrc,,lrchr,,lrcons,,lrlab,lrlib,lrprog,lrsoc,,,,,,,,,,,,,,,,,,,,,sympc,,sympchr,,sympcons,,symplab,symplib,sympprog,sympsoc,,,,,,,,,,,,
Norway,1993,1993-09-13,NO,NO-1993-09,NO.1993,The European Voter Database,1,https://search.gesis.org/research_data/ZA3911,3,EVP_1973-1998,20201027_nes_recodes.do,no_long_tev,ZA3911_no_1965-1997.dta,year,,,,,,choice,,,pid,,,,,,,,,,,,,,,recall,,,sex,age,,lrsp,lrc,,lrchr,,lrcons,,lrlab,lrlib,lrprog,lrsoc,,,,,,,,,,,,,,,,,,,,,sympc,,sympchr,,sympcons,,symplab,symplib,sympprog,sympsoc,,,,,,,,,,,,
Norway,1997,1997-09-16,NO,NO-1997-09,NO.1997,The European Voter Database,1,https://search.gesis.org/research_data/ZA3911,3,EVP_1973-1998,20201027_nes_recodes.do,no_long_tev,ZA3911_no_1965-1997.dta,year,,,,,,choice,,,pid,,,,,,,,,,,,,,,recall,,,sex,age,,lrsp,lrc,,lrchr,,lrcons,,lrlab,lrlib,lrprog,lrsoc,,,,,,,,,,,,,,,,,,,,,sympc,,sympchr,,sympcons,,symplab,symplib,sympprog,sympsoc,,,,,,,,,,,,
Norway,2001,2001-09-10,NO,NO-2001-09,NO.2001,CSES 2,2015,https://cses.org/data-download/cses-module-2-2001-2006/,1,CSES2,20201027_cses_recodes.do,cses2,cses2.dta,B1004,,B1010_1,B1010_2,B1010_3,,B3006_1,B3004_1,,B3029_1,,,,,,,,,,,,,B3028,B3034,B3018_1,B3016,B3012,B2002,B2001,,B3045,B3038_A,,B3038_B,,B3038_C,,B3038_D,B3038_E,B3038_F,B3038_G,,,,,,,,,,,,,,,,,,,,,B3037_A,,B3037_B,,B3037_C,,B3037_D,B3037_E,B3037_F,B3037_G,,,,,,,,,,,,
Norway,2005,2005-09-12,NO,NO-2005-09,NO.2005,CSES 3,1,https://cses.org/data-download/cses-module-3-2006-2011-2/,1,CSES3,20201027_cses_recodes.do,cses3,cses3.dta,C1004,,C1010_1,C1010_2,C1010_3,,C3023_LH_PL,C3021_1,,C3020_3,,,,,,,,,,,,,C3020_1,C3020_2,C3032_LH_PL,C3031,C3019,C2002,C2001,,C3013,C3011_A,,C3011_B,,C3011_C,,C3011_D,C3011_E,C3011_F,C3011_G,C3011_H,,,,,,,,,,,,,,,,,,,,C3009_A,,C3009_B,,C3009_C,,C3009_D,C3009_E,C3009_F,C3009_G,C3009_H,,,,,,,,,,,
Norway,2009,2009-09-14,NO,NO-2009-09,NO.2009,CSES 3,1,https://cses.org/data-download/cses-module-3-2006-2011-2/,1,CSES3,20201027_cses_recodes.do,cses3,cses3.dta,C1004,,C1010_1,C1010_2,C1010_3,,C3023_LH_PL,C3021_1,,C3020_3,,,,,,,,,,,,,C3020_1,C3020_2,C3032_LH_PL,C3031,C3019,C2002,C2001,,C3013,C3011_A,,C3011_B,,C3011_C,,C3011_D,C3011_E,C3011_F,C3011_G,C3011_H,,,,,,,,,,,,,,,,,,,,C3009_A,,C3009_B,,C3009_C,,C3009_D,C3009_E,C3009_F,C3009_G,C3009_H,,,,,,,,,,,
Norway,2013,2013-09-09,NO,NO-2013-09,NO.2013,CSES 4,2018,https://cses.org/data-download/module-4-2011-2016/,1,CSES4,20201027_cses_recodes.do,cses4,cses4.dta,D1004,,D1010_1,D1010_2,D1010_3,,D3006_LH_PL,D3005_LH,,D3018_3,,,,,,,,,,,,,D3018_1,D3018_2,D3008_LH_PL,D3007_LH,D3017,D2002,D2001_Y,,D3014,D3013_A,,D3013_B,,D3013_C,,D3013_D,D3013_E,D3013_F,D3013_G,D3013_H,,D3013_I,,,,,,,,,,,,,,,,,,D3011_A,,D3011_B,,D3011_C,,D3011_D,D3011_E,D3011_F,D3011_G,D3011_H,D3011_I,,,,,,,,,,
Norway,2017,2017-09-11,NO,NO-2017-09,NO.2017,"Election Survey, 2017",2019,https://nsd.no/nsddata/serier/norske_valgundersokelser_eng.html,3,NES_NO_2017,20201027_nes_recodes.do,no2017,no2017.dta,,,,vekt,,,Spm50,Spm49,,Spm29a,,,,,,,,,,,,,,,Spm57b,Spm57a,,KJONN,ALDER,,Spm19,spm18_d,,spm18_b,,spm18_e,,spm18_f,spm18_i,spm18_h,spm18_a,spm18_g,,spm18_c,,,,,,,,,,,,,,,,,,spm16_f,,spm16_g,,spm16_e,,spm16_a,spm16_i,spm16_h,spm16_c,spm16_d,spm16_b,,,,,,,,,,
Poland,2001,2001-09-23,PL,PL-2001-09,PL.2001,CSES 2,2015,https://cses.org/data-download/cses-module-2-2001-2006/,1,CSES2,20201027_cses_recodes.do,cses2,cses2.dta,B1004,,B1010_1,B1010_2,B1010_3,,B3006_1,B3004_1,,B3029_1,B3035,,,,,,,,,,,,B3028,B3034,B3018_1,B3016,B3012,B2002,B2001,,B3045,B3038_A,,B3038_B,,B3038_C,,B3038_D,B3038_E,B3038_F,B3038_G,B3038_H,,,,,,,,,,,,,,,,,,,,B3037_A,,B3037_B,,B3037_C,,B3037_D,B3037_E,B3037_F,B3037_G,B3037_H,,,,,,,,,,,
Poland,2005,2005-09-25,PL,PL-2005-09,PL.2005,CSES 3,1,https://cses.org/data-download/cses-module-3-2006-2011-2/,1,CSES3,20201027_cses_recodes.do,cses3,cses3.dta,C1004,,C1010_1,C1010_2,C1010_3,,C3023_LH_PL,C3021_1,,C3020_3,,,,,,,,,,,,,C3020_1,C3020_2,C3032_LH_PL,C3031,C3019,C2002,C2001,,C3013,C3011_A,,C3011_B,,C3011_C,,C3011_D,C3011_E,C3011_F,C3011_G,C3011_H,,,,,,,,,,,,,,,,,,,,C3009_A,,C3009_B,,C3009_C,,C3009_D,C3009_E,C3009_F,C3009_G,C3009_H,,,,,,,,,,,
Poland,2007,2007-10-21,PL,PL-2007-10,PL.2007,CSES 3,1,https://cses.org/data-download/cses-module-3-2006-2011-2/,1,CSES3,20201027_cses_recodes.do,cses3,cses3.dta,C1004,,C1010_1,C1010_2,C1010_3,,C3023_LH_PL,C3021_1,,C3020_3,,,,,,,,,,,,,C3020_1,C3020_2,C3032_LH_PL,C3031,C3019,C2002,C2001,,C3013,C3011_A,,C3011_B,,C3011_C,,C3011_D,,,,,,,,,,,,,,,,,,,,,,,,C3009_A,,C3009_B,,C3009_C,,C3009_D,,,,,,,,,,,,,,,
Poland,2011,2011-10-09,PL,PL-2011-10,PL.2011,CSES 4,2018,https://cses.org/data-download/module-4-2011-2016/,1,CSES4,20201027_cses_recodes.do,cses4,cses4.dta,D1004,,D1010_1,D1010_2,D1010_3,,D3006_LH_PL,D3005_LH,,D3018_3,,,,,,,,,,,,,D3018_1,D3018_2,D3008_LH_PL,D3007_LH,D3017,D2002,D2001_Y,,D3014,D3013_A,,D3013_B,,D3013_C,,D3013_D,D3013_E,,,,,,,,,,,,,,,,,,,,,,,D3011_A,,D3011_B,,D3011_C,,D3011_D,D3011_E,,,,,,,,,,,,,,
Portugal,2002,2002-03-17,PT,PT-2002-03,PT.2002,CSES 2,2015,https://cses.org/data-download/cses-module-2-2001-2006/,1,CSES2,20201027_cses_recodes.do,cses2,cses2.dta,B1004,,B1010_1,B1010_2,B1010_3,,B3006_1,B3004_1,,B3029_1,B3035,,,,,,,,,,,,B3028,B3034,B3018_1,B3016,B3012,B2002,B2001,,B3045,B3038_A,,B3038_B,,B3038_C,,B3038_D,B3038_E,B3038_F,,,,,,,,,,,,,,,,,,,,,,B3037_A,,B3037_B,,B3037_C,,B3037_D,B3037_E,B3037_F,,,,,,,,,,,,,
Portugal,2005,2005-02-20,PT,PT-2005-02,PT.2005,CSES 2,2015,https://cses.org/data-download/cses-module-2-2001-2006/,1,CSES2,20201027_cses_recodes.do,cses2,cses2.dta,B1004,,B1010_1,B1010_2,B1010_3,,B3006_1,B3004_1,,B3029_1,B3035,,,,,,,,,,,,B3028,B3034,B3018_1,B3016,B3012,B2002,B2001,,B3045,B3038_A,,B3038_B,,B3038_C,,B3038_D,B3038_E,,,,,,,,,,,,,,,,,,,,,,,B3037_A,,B3037_B,,B3037_C,,B3037_D,B3037_E,,,,,,,,,,,,,,
Portugal,2015,2015-10-04,PT,PT-2015-10,PT.2015,CSES 4,2018,https://cses.org/data-download/module-4-2011-2016/,1,CSES4,20201027_cses_recodes.do,cses4,cses4.dta,D1004,,D1010_1,D1010_2,D1010_3,,D3006_LH_PL,D3005_LH,,D3018_3,,,,,,,,,,,,,D3018_1,D3018_2,D3008_LH_PL,D3007_LH,D3017,D2002,D2001_Y,,D3014,D3013_A,,D3013_B,,D3013_C,,D3013_D,,D3013_F,,D3013_H,,,,,,,,,,,,,,,,,,,,D3011_A,,D3011_B,,D3011_C,,D3011_D,,D3011_F,,D3011_H,,,,,,,,,,,
Portugal,2019,2019-10-06,PT,PT-2019-10,,CSES 5,2021,https://cses.org/data-download/cses-module-5-2016-2021/,1,CSES5,,cses5,cses5.dta,E1004,,E1010_1,E1010_2,E1010_3,,E3013_LH_PL,E3012_LH,,E3024_3,,,,,,,,,,,,,E3024_1,E3024_2,E3015_LH_PL,E3014_LH,E3023,E2002,E2001_Y,,E3020,E3019_A,,E3019_B,,E3019_C,,E3019_D,E3019_E,E3019_F,E3019_G,E3019_H,,E3019_I,,,,,,,,,,,,,,,,,,E3017_A,,E3017_B,,E3017_C,,E3017_D,E3017_E,E3017_F,E3017_G,E3017_H,E3017_I,,,,,,,,,,
Republic of Korea,2004,2004-04-15,KR,KR-2004-04,KR.2004,CSES 2,2015,https://cses.org/data-download/cses-module-2-2001-2006/,1,CSES2,20201027_cses_recodes.do,cses2,cses2.dta,B1004,,B1010_1,B1010_2,B1010_3,,B3006_1,B3004_1,,B3029_1,B3035,,,,,,,,,,,,B3028,B3034,B3017,B3016,B3012,B2002,B2001,,B3045,B3038_A,,B3038_B,,B3038_C,,B3038_D,B3038_E,B3038_F,,,,,,,,,,,,,,,,,,,,,,B3037_A,,B3037_B,,B3037_C,,B3037_D,B3037_E,B3037_F,,,,,,,,,,,,,
Republic of Korea,2008,2008-04-09,KR,KR-2008-04,KR.2008,CSES 3,1,https://cses.org/data-download/cses-module-3-2006-2011-2/,1,CSES3,20201027_cses_recodes.do,cses3,cses3.dta,C1004,,C1010_1,C1010_2,C1010_3,,C3023_LH_PL,C3021_1,,C3020_3,,,,,,,,,,,,,C3020_1,C3020_2,C3032_PR_1,C3031,C3019,C2002,C2001,,C3013,C3011_A,,C3011_B,,C3011_C,,C3011_D,C3011_E,C3011_F,C3011_G,,,,,,,,,,,,,,,,,,,,,C3009_A,,C3009_B,,C3009_C,,C3009_D,C3009_E,C3009_F,C3009_G,,,,,,,,,,,,
Republic of Korea,2012,2012-04-11,KR,KR-2012-04,KR.2012,CSES 4,2018,https://cses.org/data-download/module-4-2011-2016/,1,CSES4,20201027_cses_recodes.do,cses4,cses4.dta,D1004,,D1010_1,D1010_2,D1010_3,,D3006_LH_PL,D3005_LH,,D3018_3,,,,,,,,,,,,,D3018_1,D3018_2,D3008_LH_PL,D3007_LH,D3017,D2002,D2001_Y,,D3014,D3013_A,,D3013_B,,D3013_C,,D3013_D,,,,,,,,,,,,,,,,,,,,,,,,D3011_A,,D3011_B,,D3011_C,,D3011_D,,,,,,,,,,,,,,,
Republic of Korea,2016,2016-04-13,KR,KR-2016-04,KR.2016,CSES 5,2020,https://cses.org/data-download/cses-module-5-2016-2021/,1,CSES5,20201027_cses_recodes.do,cses5,cses5.dta,E1004,,E1010_1,E1010_2,E1010_3,,E3013_LH_PL,E3012_LH,,E3024_3,,,,,,,,,,,,,E3024_1,E3024_2,E3015_LH_PL,E3014_LH,E3023,E2002,E2001_Y,,E3020,E3019_A,,E3019_B,,E3019_C,,E3019_D,,,,,,,,,,,,,,,,,,,,,,,,E3017_A,,E3017_B,,E3017_C,,E3017_D,,,,,,,,,,,,,,,
Romania,2004,2004-11-28,RO,RO-2004-11,RO.2004,CSES 2,2015,https://cses.org/data-download/cses-module-2-2001-2006/,1,CSES2,20201027_cses_recodes.do,cses2,cses2.dta,B1004,,B1010_1,B1010_2,B1010_3,,B3006_1,B3004_1,,B3029_1,B3035,,,,,,,,,,,,B3028,B3034,B3018_1,B3016,B3012,B2002,B2001,,B3045,B3038_A,,B3038_B,,B3038_C,,B3038_D,B3038_E,B3038_F,,B3038_H,,,,,,,,,,,,,,,,,,,,B3037_A,,B3037_B,,B3037_C,,B3037_D,B3037_E,B3037_F,,B3037_H,,,,,,,,,,,
Romania,2009,2009-11-22,RO,RO-2009-11,RO.2009,CSES 3,1,https://cses.org/data-download/cses-module-3-2006-2011-2/,1,CSES3,20201027_cses_recodes.do,cses3,cses3.dta,C1004,,C1010_1,C1010_2,C1010_3,,C3023_PR_1,C3021_1,,C3020_3,,,,,,,,,,,,,C3020_1,C3020_2,C3032_LH_DC,C3031,C3019,C2002,C2001,,C3013,C3011_A,,C3011_B,,C3011_C,,C3011_D,C3011_E,,C3011_G,,,,,,,,,,,,,,,,,,,,,C3009_A,,C3009_B,,C3009_C,,C3009_D,C3009_E,,C3009_G,,,,,,,,,,,,
Romania,2012,2012-12-09,RO,RO-2012-12,RO.2012,CSES 4,2018,https://cses.org/data-download/module-4-2011-2016/,1,CSES4,20201027_cses_recodes.do,cses4,cses4.dta,D1004,,D1010_1,D1010_2,D1010_3,,D3006_LH_DC,D3005_LH,,D3018_3,,,,,,,,,,,,,D3018_1,D3018_2,D3008_LH_DC,D3007_LH,D3017,D2002,D2001_Y,,D3014,D3013_A,,D3013_B,,D3013_C,,D3013_D,D3013_E,,D3013_G,D3013_H,,D3013_I,,,,,,,,,,,,,,,,,,D3011_A,,D3011_B,,D3011_C,,D3011_D,D3011_E,,D3011_G,D3011_H,D3011_I,,,,,,,,,,
Romania,2014,2014-11-02,RO,RO-2014-11,RO.2014,CSES 4,2018,https://cses.org/data-download/module-4-2011-2016/,1,CSES4,20201027_cses_recodes.do,cses4,cses4.dta,D1004,,D1010_1,D1010_2,D1010_3,,D3006_PR_1,D3005_PR_1,,D3018_3,,,,,,,,,,,,,D3018_1,D3018_2,D3008_PR_1,D3007_PR_1,D3017,D2002,D2001_Y,,D3014,D3013_A,,D3013_B,,D3013_C,,D3013_D,D3013_E,D3013_F,,,,,,,,,,,,,,,,,,,,,,D3011_A,,D3011_B,,D3011_C,,D3011_D,D3011_E,D3011_F,,,,,,,,,,,,,
Slovakia,2010,2010-06-12,SK,SK-2010-06,SK.2010,CSES 3,1,https://cses.org/data-download/cses-module-3-2006-2011-2/,1,CSES3,20201027_cses_recodes.do,cses3,cses3.dta,C1004,,C1010_1,C1010_2,C1010_3,,C3023_LH_PL,C3021_1,,C3020_3,,,,,,,,,,,,,C3020_1,C3020_2,C3032_LH_PL,C3031,C3019,C2002,C2001,,C3013,C3011_A,,C3011_B,,C3011_C,,C3011_D,C3011_E,C3011_F,C3011_G,C3011_H,,,,,,,,,,,,,,,,,,,,C3009_A,,C3009_B,,C3009_C,,C3009_D,C3009_E,C3009_F,C3009_G,C3009_H,,,,,,,,,,,
Slovakia,2016,2016-03-05,SK,SK-2016-03,SK.2016,CSES 4,2018,https://cses.org/data-download/module-4-2011-2016/,1,CSES4,20201027_cses_recodes.do,cses4,cses4.dta,D1004,,D1010_1,D1010_2,D1010_3,,D3006_LH_PL,D3005_LH,,D3018_3,,,,,,,,,,,,,D3018_1,D3018_2,D3008_LH_PL,D3007_LH,D3017,D2002,D2001_Y,,D3014,D3013_A,,D3013_B,,D3013_C,,D3013_D,D3013_E,D3013_F,D3013_G,D3013_H,,,,,,,,,,,,,,,,,,,,D3011_A,,D3011_B,,D3011_C,,D3011_D,D3011_E,D3011_F,D3011_G,D3011_H,,,,,,,,,,,
Slovenia,2004,2004-10-03,SI,SI-2004-10,SI.2004,CSES 2,2015,https://cses.org/data-download/cses-module-2-2001-2006/,1,CSES2,20201027_cses_recodes.do,cses2,cses2.dta,B1004,,B1010_1,B1010_2,B1010_3,,B3006_1,B3004_1,,B3029_1,B3035,,,,,,,,,,,,B3028,B3034,B3018_1,B3016,B3012,B2002,B2001,,B3045,B3038_A,,B3038_B,,B3038_C,,B3038_D,B3038_E,B3038_F,B3038_G,,,,,,,,,,,,,,,,,,,,,B3037_A,,B3037_B,,B3037_C,,B3037_D,B3037_E,B3037_F,B3037_G,,,,,,,,,,,,
Slovenia,2008,2008-09-21,SI,SI-2008-09,SI.2008,CSES 3,1,https://cses.org/data-download/cses-module-3-2006-2011-2/,1,CSES3,20201027_cses_recodes.do,cses3,cses3.dta,C1004,,C1010_1,C1010_2,C1010_3,,C3023_LH_PL,C3021_1,,C3020_3,,,,,,,,,,,,,C3020_1,C3020_2,C3032_LH_PL,C3031,C3019,C2002,C2001,,C3013,C3011_A,,C3011_B,,C3011_C,,C3011_D,C3011_E,C3011_F,C3011_G,C3011_H,,,,,,,,,,,,,,,,,,,,C3009_A,,C3009_B,,C3009_C,,C3009_D,C3009_E,C3009_F,C3009_G,C3009_H,,,,,,,,,,,
Slovenia,2011,2011-12-04,SI,SI-2011-12,SI.2011,CSES 4,2018,https://cses.org/data-download/module-4-2011-2016/,1,CSES4,20201027_cses_recodes.do,cses4,cses4.dta,D1004,,D1010_1,D1010_2,D1010_3,,D3006_LH_PL,D3005_LH,,D3018_3,,,,,,,,,,,,,D3018_1,D3018_2,D3008_LH_PL,D3007_LH,D3017,D2002,D2001_Y,,D3014,D3013_A,,D3013_B,,D3013_C,,D3013_D,D3013_E,D3013_F,D3013_G,D3013_H,,,,,,,,,,,,,,,,,,,,D3011_A,,D3011_B,,D3011_C,,D3011_D,D3011_E,D3011_F,D3011_G,D3011_H,,,,,,,,,,,
Spain,1993,1993-06-06,ES,ES-1993-06,,CIS Postelectoral Elecciones Generales 1993,,http://www.cis.es/cis/opencms/EN/formulario.jsp?dwld=/Microdatos/MD2061.zip,1,NES_ES_1993,,es1993,es1993.sav,,,,,,,P13,P10,,,,,,,,,,,,,,,,,P33,,,P36,P37,,P30,P3104,,P3103,,P3102,,P3101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,1996,1996-03-03,ES,ES-1996-03,,CIS Postelectoral Elecciones Generales y Autonomicas de Andalucia 1996,,http://www.cis.es/cis/opencms/EN/formulario.jsp?dwld=/Microdatos/MD2210.zip,1,NES_ES_1996,,es1996,2210.sav,,,,,,,P11,P8,,,,,,,,,,,,,,,,,P28,,,P43,P44,,P24,P2503,,P2502,,P2501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,2004,2004-03-14,ES,ES-2004-03,ES.2004,CSES 2,2015,https://cses.org/data-download/cses-module-2-2001-2006/,1,CSES2,20201027_cses_recodes.do,cses2,cses2.dta,B1004,,B1010_1,B1010_2,B1010_3,,B3006_1,B3004_1,,B3029_1,B3035,,,,,,,,,,,,B3028,B3034,B3018_1,B3016,B3012,B2002,B2001,,B3045,B3038_A,,B3038_B,,B3038_C,,B3038_D,,,,,,,,,,,,,,,,,,,,,,,,B3037_A,,B3037_B,,B3037_C,,B3037_D,,,,,,,,,,,,,,,
Spain,2008,2008-03-09,ES,ES-2008-03,ES.2008,CIS Postelectoral Elecciones Generales y Autonomicas de Andalucia 2008. Panel (2a Fase),,http://www.cis.es/cis/opencms/EN/formulario.jsp?dwld=/Microdatos/MD2757.zip,1,NES_ES_2008,,es2008,es2008.sav,,,,,,,p34,p32,,p44a,,,,,,,,,,,,,p44,,p57,,,sexo,edad,,p41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,2011,2011-11-20,ES,ES-2011-11,,CIS Postelectoral Elecciones Generales 2011. Panel (2a Fase),,http://www.cis.es/cis/opencms/EN/formulario.jsp?dwld=/Microdatos/MD2920.zip,1,NES_ES_2011,,es2011,2920.sav,,,,,,,p36,p34,,p44a,,,,,,,,,,,,,p44,,p53a,p53,p5,SEXO,EDAD,,p40,p4101,,p4102,,p4103,,p4104,,,,,,,,,,,,,,,,,,,,,,,,p5401,,p5402,,p5403,,p5404,,,,,,,,,,,,,,,
Spain,2015,2015-12-20,ES,ES-2015-12,,CIS Postelectoral Elecciones Generales 2015,,http://www.cis.es/cis/opencms/EN/formulario.jsp?dwld=/Microdatos/MD3126.zip,1,NES_ES_2015,,es2015,es2015.sav,,,,,,,P31,P29,,P39A,,,,,,,,,,,,,P39,,P48A,P48,P5,SEXO,EDAD,,P35,P3601,,P3602,,P3603,,P3604,P3605,P3606,,,,,,,,,,,,,,,,,,,,,,P4901,,P4902,,P4903,,P4904,P4905,P4906,,,,,,,,,,,,,
Spain,2016,2016-06-26,ES,ES-2016-06,,CIS Postelectoral Elecciones Generales 2016,,www.cis.es/cis/opencms/EN/formulario.jsp?dwld=/Microdatos/MD3145.zip,1,NES_ES_2016,,es2016,3145.sav,,,,,,,P31,P29,,P38A,,,,,,,,,,,,,P38,,P44A,P44,P6,P47,P48,,P35,P3601,,P3602,,P3603,P3605,P3604,,,,,,,,,,,,,,,,,,,,,,,,P4501,,P4502,,P4503,P4505,P4504,,,,,,,,,,,,,,,
Spain ,2019,2019-04-28,ES,ES-2019-04,,CIS Postelectoral Elecciones Generales 2019,,http://www.cis.es/cis/opencms/EN/formulario.jsp?dwld=/Microdatos/MD3248.zip,1,NES_ES_2019,,es2019,3248.sav,,,,,,,P23,,,P36A,,,,,,,,,,,,,P36,,P39A,P39,P3,P41,P42,,P32,P3301,,P3302,,P3303,,P3304,P3305,,,,,,,,,,,,,,,,,,,,,,,P4001,,P4002,,P4003,,P4004,P4005,,,,,,,,,,,,,,
Sweden,1973,1973-09-16,SE,SE-1973-09,SE.1973,The European Voter Database,1,https://search.gesis.org/research_data/ZA3911,3,EVP_1973-1998,20201027_nes_recodes.do,se_long_tev,ZA3911_se_1956-1998.dta,year,,,,,,party,vote,,pid,,,,,,,,,,,,,pis,,partyr,voter,,sex,age,,lrpown,lrp1,,lrp2,,lrp3,,lrp4,,lrp6,lrp7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden,1976,1976-09-19,SE,SE-1976-09,SE.1976,The European Voter Database,1,https://search.gesis.org/research_data/ZA3911,3,EVP_1973-1998,20201027_nes_recodes.do,se_long_tev,ZA3911_se_1956-1998.dta,year,,,,,,party,vote,,pid,,,,,,,,,,,,,pis,,partyr,voter,,sex,age,,lrpown,lrp1,,lrp2,,lrp3,,lrp4,,lrp6,lrp7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden,1979,1979-09-16,SE,SE-1979-09,SE.1979,The European Voter Database,1,https://search.gesis.org/research_data/ZA3911,3,EVP_1973-1998,20201027_nes_recodes.do,se_long_tev,ZA3911_se_1956-1998.dta,year,,,,,,party,vote,,pid,,,,,,,,,,,,,pis,,partyr,voter,,sex,age,,lrpown,lrp1,,lrp2,,lrp3,,lrp4,,lrp6,lrp7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
